,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class,norm_Amount,norm_Time
20919,-0.219764409,1.0020974,1.518034358,1.411294756,-0.120740705,-0.236392997,0.485913396,-0.012943764,-0.087410381,-0.047625107,-0.820051785,0.649666157,0.842797423,-0.386450601,-0.300594408,-0.91446255,0.267821156,-0.213615381,1.001516352,0.197210324,0.034881079,0.551265284,-0.093440726,0.438300377,-0.43272238,-0.287770373,0.491231339,0.261683525,0,-0.321244703,-1.336311825
180900,-2.992303924,-2.938983874,-2.906527233,0.768490464,3.798548363,-2.826610847,-0.69487643,0.093036518,-0.075437279,0.301635273,0.018157966,0.450698055,-1.048565239,1.721676392,-0.514965086,-0.858009767,-0.145222153,0.590587256,1.188172395,-0.371576418,0.506140834,1.382903259,-1.474293278,0.560700209,-1.384994265,-0.460239743,1.070793618,-0.767610762,0,-0.280824052,0.630245556
113953,1.029723293,-0.967773813,0.315395035,0.331364238,-0.735762359,0.648898428,-0.620724189,0.113717424,-0.71617872,0.779131015,-0.183359009,0.59341251,0.921582217,-0.200677331,-0.340192371,-0.917012592,-0.760547422,2.267405934,-0.439193074,-0.141060909,-0.166142457,-0.199685773,-0.354729756,-0.836323713,0.60924447,-0.185785298,0.046127205,0.040767657,0,0.314451001,-0.45358472
124618,1.314337103,0.570677732,-0.672323423,0.719242293,0.277383103,-1.132024217,0.370183302,-0.272733125,-0.090409461,-0.589644701,-0.372344237,-0.36300305,-0.191382744,-0.999785366,0.998168632,0.614153484,0.64686488,0.32888916,-0.134290053,-0.075697395,-0.173475859,-0.452224966,-0.138032827,-0.207739954,0.630166865,0.400399203,-0.036122587,0.031100541,0,-0.350190847,-0.367542044
13430,-0.593538282,0.859090833,1.813679365,0.669422532,0.726317097,0.303165816,0.831771089,-0.417869496,1.344179272,-0.039947815,2.163143094,-1.786432799,1.244435276,1.069329768,-1.607212509,-0.882988605,0.545788756,-0.108744223,-0.055017375,-0.131869075,-0.198980177,0.100132135,-0.202804516,-0.031460874,0.109467339,-0.515053974,-0.679866171,-0.451748029,0,-0.353229393,-1.496267814
53932,-1.057621503,1.475682106,2.428581671,2.145790882,-0.535420213,0.582566301,0.129673916,-1.70250698,-0.689290228,0.756600351,-0.667433007,-0.719644303,-0.418953979,-0.161113607,1.134385908,0.69762439,-0.508974206,0.363920046,-0.359973387,-0.345339517,1.538783844,-0.344757981,0.069051222,0.331474334,-0.273010832,-0.028247161,-0.053565998,-0.106294655,0,-0.079680336,-1.023327905
210141,-1.203719728,0.354767534,0.322034856,-1.028882623,0.867318052,0.051938868,0.399912687,0.571573129,-0.554107087,-1.029889738,-0.122025284,0.668633226,0.220452056,0.448118402,-1.114492901,0.786609901,-1.037411845,0.486747941,-0.251172787,0.031968486,0.154626107,0.02336372,-0.110814221,0.108359957,0.045509542,0.111167761,-0.075732756,-0.014419952,0,-0.105348049,0.906441284
116143,1.265767192,0.439812625,0.300334383,0.983124546,0.009455804,-0.574277981,0.215542612,-0.252820104,-0.165503103,-0.052475039,-0.525107038,0.953042842,1.809486664,-0.033140612,0.872877229,0.23967211,-0.752325428,-0.210658691,-0.196912086,-0.012485507,-0.066264102,-0.082071033,-0.103218464,-0.087317551,0.664589153,-0.413302331,0.032511518,0.024421571,0,-0.32944078,-0.434906342
98174,1.127330802,0.016107326,0.249195428,1.220745449,-0.066571027,0.301501952,-0.128614026,0.233034797,0.271839679,0.083144368,0.621695509,0.340502979,-1.603989523,0.532620192,-0.610519473,-0.361891291,-0.023619161,-0.196322141,0.052653868,-0.2437361,-0.083144502,-0.127488145,-0.10521284,-0.326617298,0.624827316,-0.305966715,0.024543402,0.000920494,0,-0.285301909,-0.595157141
44432,-4.037524989,0.236965542,-0.030800015,-2.970337062,-2.574468044,0.938528189,4.208698632,-1.6682642,3.840681319,2.50630832,1.685618245,0.312789,-0.391468008,-2.037445384,0.403042643,-0.277044571,-1.450881503,0.144558287,0.511100363,-0.424575741,-1.323181425,0.40885919,-0.307338464,0.143401935,0.900828771,-0.150765949,1.193736337,-0.099798336,0,2.1614069,-1.113392644
72740,-2.380099131,2.381961115,0.289314478,-0.427827063,0.346126667,1.340422101,-1.550560484,-5.801680462,-0.346948382,-0.269002877,-0.90266392,1.088923744,1.59764309,0.163590631,0.878768464,0.297726354,-0.224524022,-0.603805236,-0.162316395,0.005889495,1.556471769,-1.154251751,0.649541146,-1.008661709,-0.069013024,0.138822229,0.051927603,0.140846512,0,-0.314088129,-0.84182966
49886,-1.706405974,-0.895793469,2.677879949,1.694079374,-0.100272631,0.5441793,-0.632774245,0.634156342,0.51240628,-0.217159244,0.012061456,0.348748557,-1.0683142,-0.402159825,-1.004418961,-0.438943862,0.197235346,0.89857703,1.571001687,0.76155729,0.111250697,0.151353466,0.195523401,-0.005905971,0.429962176,-0.114829745,0.30249694,0.172931593,0,0.246483536,-1.06474884
154199,1.954240817,-0.481948621,0.256599798,0.576573099,-1.064317621,-0.398984536,-1.025041039,0.001215764,2.762408939,-0.38123617,0.015256246,-2.471543749,1.207397675,1.240582123,0.145098446,0.603373626,0.191284505,0.285304515,-0.584807015,-0.253843159,-0.113953583,0.039299362,0.340255942,-0.063757261,-0.660433864,0.447318183,-0.041000783,-0.044868027,0,-0.289459918,0.128393118
121602,1.387685646,-0.57815264,-0.274546208,-0.942598319,-0.383085238,-0.135424286,-0.397661778,-0.080241546,-1.135322396,0.852117841,0.170454958,0.18848349,0.527749683,0.264939103,0.222587351,-0.795074614,-0.695703221,1.740894234,-0.03932446,-0.361080159,-0.393181482,-0.737054154,-0.138759191,-0.790884574,0.394123233,1.091504496,-0.075894241,-0.011869756,0,-0.202861371,-0.390853165
165361,-2.019292076,-0.12551065,-0.084586276,-0.794520149,1.127839717,1.311294499,1.881054324,-0.035360294,-0.749816007,-0.517594594,0.85873518,0.146698424,-0.626335356,0.581681992,0.199409748,-0.625445937,-0.054483837,-1.002437327,-0.603488251,-0.590005205,0.035684403,0.494512941,-0.459836592,-1.557173873,0.812498993,0.614407207,-0.298339306,0.261482009,0,0.761796866,0.475196064
82974,-0.730909158,-0.567211322,2.209756739,0.258206057,-0.577569777,1.226539027,-0.507870015,0.478565868,-0.303948366,0.009302679,-2.295984936,-0.740808976,-1.153589946,-0.736910896,-1.166447485,-2.791547921,1.309306394,0.595772492,1.145526217,-0.2011701,-0.756629575,-1.50932747,0.054425028,-0.799696003,0.055889998,0.437356411,0.087843103,0.077946087,0,-0.064727493,-0.740793742
251049,-0.10415303,-0.756897741,0.432323693,-2.852391979,0.08658354,-0.028305669,-0.42802498,0.125215881,-2.170700201,0.996888815,-0.294689988,-1.21012996,-0.595723492,-0.131995476,-1.198762383,-0.21032223,-0.028350357,0.867325483,0.276331013,-0.317623545,-0.055209414,0.114241473,-0.092090701,0.046760287,-0.412770124,-0.248794847,0.155498126,0.168849674,0,-0.313248531,1.271311928
163595,0.014509516,0.784935101,0.173130933,-0.783672033,0.646906052,-0.535597795,0.871117889,-0.003570743,-0.257361765,-0.244083434,0.500364368,0.650279448,-0.186469891,0.32786715,-1.014123144,0.147883223,-0.712789405,-0.214765049,0.258896138,-0.034913263,-0.226692548,-0.50946868,0.023913983,-0.406867697,-0.496404835,0.146910239,0.245202868,0.082997179,0,-0.344113756,0.447673358
37759,1.077023855,0.241648126,1.654621597,2.795906591,-0.947638352,-0.024556158,-0.51624924,0.126969589,0.050039324,0.479704408,-0.621808193,0.402611827,0.225418775,-0.439975735,-0.351642559,0.516271591,-0.310108462,-0.333583103,-0.970900758,-0.131085787,-0.05410464,-0.021824673,0.071362051,0.720490284,0.257496099,-0.066085153,0.042358149,0.041944206,0,-0.298495593,-1.173365611
198258,1.959568502,-0.072551095,-0.970381538,0.452443663,-0.039186919,-0.377818533,-0.334936788,-0.053852707,0.794928328,-0.523623193,-0.32769778,0.682194799,1.145034438,-1.459709022,0.612616339,0.743533485,0.331701803,-0.096485665,-0.274800401,-0.022506553,-0.30623512,-0.795519697,0.413371423,0.511722598,-0.573589154,0.089915843,-0.015505546,-0.004403862,0,-0.233686616,0.791507136
218276,-0.950791131,3.061713246,-1.406235399,4.716799435,0.403033763,-0.095434032,0.042290702,0.732427066,-1.558326869,1.799706353,1.463657125,-0.162484713,-0.207515538,-2.118535101,-0.016447176,0.846012682,2.375054176,1.21238753,0.859729206,0.482360002,-0.37075589,-0.871352124,0.307015937,-0.30130309,-0.627056661,-0.005445285,-0.064927473,-0.090760153,0,-0.347192283,0.977743414
3089,-0.75069271,0.576711872,2.105046513,1.307109068,0.516861707,-0.137153039,1.080176296,-0.588068047,0.368834481,0.752300145,-0.176670355,-0.534809638,-1.243985736,-0.481231914,0.477364974,-1.531892746,0.496470792,-0.770217509,0.677151841,0.194718553,-0.19883313,0.245908376,-0.193159299,0.389333857,0.037604189,-0.294686955,-0.357222236,-0.456829377,0,-0.278585124,-1.940800583
237660,0.398868376,-3.783310855,-3.945133457,-0.389925204,-0.405534232,-0.537630225,1.513458358,-0.587270916,-1.106469325,0.702216035,0.081014258,-1.229449974,-1.828324931,1.19372624,-0.815359905,0.685663242,0.189274717,-0.58778725,0.98800027,1.874248541,1.058213153,0.731825109,-1.132100035,0.191130179,0.410122547,0.187035741,-0.304384669,0.06532113,0,3.644856801,1.148186248
279526,-0.441323004,1.22850275,-0.031473263,-0.881448202,0.622349214,-0.423004428,0.652699797,-0.84442269,-0.121775249,0.119362172,0.553707513,1.133317253,0.654528396,0.106166509,-1.152397979,0.169043251,-0.785177795,-0.212681583,0.302524898,-0.011481235,0.505797706,-0.757695834,0.120134697,-0.41282369,-0.374774943,0.153667328,0.389345383,0.152671161,0,-0.346072819,1.560668858
82642,1.211290012,0.023035221,0.958578749,1.137986608,-0.482107571,0.297862191,-0.503219494,0.081812756,0.786418389,-0.232279479,-1.35613762,0.778099249,1.255039649,-0.623489274,0.120953959,0.271541612,-0.61376671,0.078514906,0.096841024,-0.037258388,-0.104688989,-0.038946785,-0.121948246,-0.428296208,0.562654224,-0.360290133,0.07837665,0.032124691,0,-0.313288512,-0.743931372
255708,2.075495346,0.18199351,-1.961570581,0.108257772,0.989430273,-0.017757728,0.149475291,-0.097779446,0.066885825,-0.258754724,0.768947076,1.372384522,1.531502442,-0.97013808,-0.55081859,0.601158935,-0.068991889,0.162904483,0.537152192,-0.035494592,-0.338705673,-0.826811218,0.22612608,-0.26368229,-0.1572158,0.19998156,-0.055012999,-0.045521596,0,-0.345313182,1.317049739
281177,1.920632138,-0.071288319,-0.128433136,1.063281152,-0.303692875,0.049574794,-0.548858755,0.081230476,0.416363536,0.34918431,0.900668631,1.555547823,1.442001314,-0.020152207,0.360699574,0.89106423,-1.309607224,0.569270938,-0.42378269,-0.140912004,0.052759916,0.251348351,0.266246842,-0.426271454,-0.353017689,-0.84900278,0.068942356,-0.032164389,0,-0.323283727,1.582948142
226859,1.561325584,-1.042428897,-1.61916748,0.485691985,-0.510557317,-1.320519549,0.457557695,-0.39455166,0.599166565,0.08952452,-0.915798498,-0.597347198,-1.325588957,0.772343254,0.81753249,0.135626096,-0.376870149,-0.061718771,-0.310736276,0.251989024,0.357576037,0.471847357,-0.171785184,0.096937248,-0.092400304,0.760399325,-0.150440737,-0.026238742,0,0.74624431,1.053257128
191471,2.179487399,-0.605878873,-1.273338412,-0.429889896,-0.593470987,-1.248531585,-0.240924987,-0.384315828,-0.609225306,0.977784371,-0.896427621,-0.233163746,0.147817281,0.319141966,0.544696731,-1.517898313,-0.145805928,0.990266954,-1.063713433,-0.623328673,-0.146402121,0.161351198,0.135880587,0.013979684,-0.077273016,0.792008882,-0.062923272,-0.065844059,0,-0.317246617,0.725553719
25065,-0.365784506,0.043265478,0.701370684,-2.606583409,-0.518856105,-0.463403699,0.3058945,-1.319846509,-2.609618524,1.512120122,1.067844003,0.056204161,1.318173047,-0.519961798,-1.108916594,-0.282763827,-0.131279469,-0.045531736,-0.143818593,-0.512547566,0.331103985,-1.029224239,0.1669283,-0.047767038,-0.40093535,-0.740919089,-0.293058305,-0.167446205,0,-0.109785925,-1.291079405
151088,-1.223261696,-0.084227935,1.054108771,-2.804900221,1.414000013,1.321927921,-0.281197697,0.663003981,2.153603116,-1.553775947,1.474127548,-2.361221128,0.502000915,1.580414891,-0.31150216,0.199701089,0.080260109,-0.091010999,-1.887535473,-0.179288558,0.128280042,0.63318222,-0.183411766,-0.980439214,-0.133527049,0.584871332,0.115755673,0.22013506,0,-0.337237048,-0.004945655
33112,-0.701225861,0.788323633,1.804957652,-0.484857083,0.370019278,-0.827568365,0.738563268,-0.0284401,-0.569819378,-0.822744996,0.097714479,0.535242548,0.55930954,0.059633625,0.465419038,0.091844461,-0.35676026,-1.067772284,-1.283595421,-0.107149336,-0.08959264,-0.33777678,0.053122996,0.393815796,-0.401389584,-0.101068596,0.070619875,0.126692082,0,-0.345313182,-1.215397227
202787,0.113044587,0.816490042,-0.153014082,-0.825599241,0.876135175,-0.524253366,0.997195553,-0.131617827,0.054984543,-0.408319773,-1.890683299,-0.314164744,-0.008349625,0.090263957,-0.305088326,0.220493629,-0.775458402,-0.382837444,0.307960339,-0.008682335,-0.328764196,-0.779280709,-0.0459682,-1.01665772,-0.355579434,0.203266143,0.242992956,0.086689079,0,-0.321044799,0.835518197
17032,-0.822770712,0.779778685,0.47357276,1.059725503,-0.252696321,-0.238672683,0.688174261,0.252597039,-0.744760035,-0.384792706,-0.278308518,0.501548114,0.814417998,0.460967899,1.202611298,-0.42711863,0.164088988,-0.397275237,0.003440819,-0.184515831,0.191246364,0.6267782,0.365497188,0.099592014,-0.09725848,-0.297284513,-0.063669863,-0.087975624,0,0.106550519,-1.39893809
272726,0.076711012,0.287509044,0.766459461,-0.584457211,-0.156527631,0.0633955,0.091711275,0.165478705,0.852926117,-0.514482973,-1.503946961,-0.809061197,-1.357550031,-0.137254074,0.135047571,0.377796618,-0.528607147,0.28256116,-0.495721828,-0.252749218,0.249272631,0.742353909,-0.054394369,0.620403366,-0.477109475,0.509717245,-0.118989806,-0.003580827,0,-0.253557104,1.482923004
260601,-2.275961171,-0.86093184,2.216141085,2.3289364,1.89923451,0.016757582,0.180573422,0.177679402,-0.927188914,0.751310354,-0.281653228,-0.309556822,-0.627678472,-0.41882,-2.117633035,1.884110034,-1.892266035,0.739450929,-2.446486159,-0.361276237,0.151356701,0.709371956,0.747980596,-0.404764131,0.338244254,-0.137815827,-0.104342434,-0.113149539,0,-0.21673473,1.364935457
213128,-1.07104575,0.965281448,0.965944157,-0.883284882,-0.375352328,0.123341972,-0.249302377,0.809889598,0.303583028,-0.319160584,0.214020085,-0.058905927,-1.410799736,0.410843941,-0.361828112,0.693581365,-0.626987535,0.972085324,-0.182303798,0.000918838,0.309059328,0.92723715,-0.208148654,0.78675789,-0.111182524,0.60810636,0.312752326,0.191646523,0,-0.327641641,0.933037442
253537,2.096755327,-0.408687213,-1.922856264,0.395773614,0.450290344,-0.087322304,0.085185965,-0.164485636,-1.084650927,1.220584047,0.059810908,0.490707983,-0.013970941,0.552681956,-1.283906093,-1.880797291,-0.307580918,1.376173735,-0.517578074,-0.610360354,-0.283713,-0.24513491,0.028522313,0.180784793,0.387161509,-0.513262422,-0.002639035,-0.061326505,0,-0.229648549,1.294749398
124287,1.295795359,0.410403364,0.101223813,0.557616927,-0.024672962,-0.7432682,0.138993288,-0.2231798,-0.074246191,-0.309513517,-0.385038054,0.562092379,1.268557393,-0.508640458,1.029106848,0.590703883,-0.254873117,-0.240328769,-0.002091907,-0.003572981,-0.31233542,-0.850944949,0.05196689,-0.167141071,0.320100269,0.124616701,-0.017482353,0.027323459,0,-0.348071862,-0.370005821
139913,1.510050223,-1.025041582,0.361784208,-1.519495529,-1.252277709,-0.41099243,-0.994054869,-0.184984675,-1.82969316,1.374967099,-1.013515376,-0.610155447,1.63576567,-0.614508635,0.713848271,0.014168258,0.067398023,0.077200421,0.061235934,-0.181231025,-0.396674228,-0.800070508,0.040431998,-0.485933748,0.265473512,-0.363843706,0.043183109,0.027991268,0,-0.193305945,-0.239846794
132936,1.139927149,-0.201910891,0.742958654,0.171154633,-0.859244705,-0.648357202,-0.32020587,-0.017065521,0.407877194,-0.202603605,0.17808103,0.230345939,-0.19971768,0.1822258,1.475456392,0.081259621,0.019130078,-0.786056836,-0.600677272,-0.057132933,0.048548898,0.116867361,0.071832372,0.45966154,0.060112714,0.995569623,-0.055807607,0.014804293,0,-0.205380166,-0.308137641
219679,0.241420689,0.879479675,-0.554153165,-0.88417077,1.541612659,0.057550095,1.053730739,-0.115086694,-0.129790099,-0.465490836,0.466879952,0.316465986,0.174438851,-1.099410041,-0.820073236,0.610282592,-0.227347644,0.403605461,0.28936589,0.132641641,-0.385261849,-0.806302416,-0.045985908,-0.30783703,-0.381782301,0.119899779,0.057645682,-0.156991597,0,-0.335317967,0.990125473
164090,1.787012633,-0.534315762,-0.422882263,1.421244527,-0.760371633,-0.537533862,-0.384035075,0.05907869,1.241235854,0.197823806,-1.461493863,-0.981999386,-2.443750592,0.544942071,0.714907124,0.511857832,-0.550766494,0.15870587,-0.376141513,-0.233271484,-0.200180159,-0.785316614,0.321138524,-0.255876304,-0.484746184,-0.974831801,0.019494814,-0.016171275,0,0.034425044,0.455654311
76965,-0.653908729,0.623759002,1.594192676,1.163473271,0.097715383,-0.487518592,0.640649595,0.04383763,-0.638930588,-0.249518589,-0.168258228,-0.663680607,-1.302091899,0.673520132,1.644302673,-0.769788714,0.43315378,-0.227505792,0.301447729,0.113144799,0.202700924,0.44211317,-0.034662745,0.380961301,0.017687676,-0.1952931,0.106833953,0.121388896,0,-0.129336566,-0.800156029
79075,-2.400029868,-1.305392758,1.244835792,-0.621218247,-0.636647938,0.295983738,0.312111227,0.747549284,0.543055759,-1.523485102,-1.469634098,0.326933267,0.033045284,-0.32544157,-0.680718505,0.131687851,0.099551126,-0.638919714,-0.470766525,0.914593256,0.111928833,-0.421252748,0.613396781,-0.448976485,0.049920946,0.843980331,0.064360517,-0.066342456,0,0.943469902,-0.778361078
40267,-1.303433461,0.63473625,1.486840813,1.361063789,-0.481396688,0.856518596,0.150594022,0.321454702,0.682550865,0.644287965,0.610174809,0.355016848,-1.479996369,-0.20747184,-0.911955414,-1.06032471,0.551003643,0.001014206,1.121117124,-0.11045443,-0.032847475,0.528620941,-0.010916425,0.020933367,-0.360175804,-0.239188536,0.268007889,0.316931353,0,-0.043097847,-1.150854691
210158,-0.563274054,1.112728199,0.63456294,-0.05442166,1.268482161,-0.414804653,0.969668297,-0.129946175,-0.874451247,-1.068360662,-0.605158654,0.008798004,0.882661725,-1.039480126,0.526256782,-0.16106646,0.794957144,-0.05606399,1.250492219,0.254919091,-0.33983051,-0.972655336,-0.279093471,0.419857619,0.445325568,0.482129113,-0.004866846,0.085759122,0,-0.335277986,0.906525516
174862,-0.822198321,1.436419681,-0.71260167,-0.487560605,1.356321483,-0.62464719,1.237096966,-0.172252103,0.239087362,-0.654253851,1.322338962,0.065652749,-0.509552825,-2.911282302,-1.410708723,0.386298586,1.565542898,1.248360377,-0.159030645,0.409922365,-0.041482944,0.517488209,-0.350914877,0.616584052,0.044600207,0.603776684,0.415084135,0.21104123,0,-0.250758444,0.57463158
56450,1.192717454,-1.317880288,0.817163681,-1.731142783,-1.87361951,-0.666978794,-0.893556202,-0.082643504,1.047651499,-0.543829972,-0.790127973,0.929710083,0.661824887,-0.663240478,0.106272868,-2.393580946,0.534470859,0.984474458,0.34463101,-0.298177107,-0.492832468,-0.760694231,0.000917042,0.424500413,0.290069181,-0.111460676,0.063146818,0.044876169,0,0.023030499,-0.997805701
81482,0.577553583,-1.016393246,-0.590379524,1.126024934,-0.13699431,0.065177262,0.531559855,-0.173486559,0.223972667,-0.160578102,-1.75864213,-0.513836619,-0.122820383,0.391682351,1.177216311,0.600500677,-0.932198751,0.599965089,-0.043018002,0.671415999,0.255515587,-0.099114803,-0.647721912,-0.98475025,0.729642023,-0.205865306,-0.055927968,0.075057735,0,1.227054156,-0.755197362
114824,1.463212136,-1.089139559,0.288339542,-1.56218435,-1.19829497,-0.058011876,-1.146359413,0.094658135,-1.988414287,1.58671792,1.038593161,-0.556712649,-0.195438865,0.025435915,0.213294336,-0.371772225,0.453792904,0.190374806,-0.184138228,-0.387175105,-0.166316445,-0.108326364,0.022623206,-0.336485491,0.307967898,-0.171623076,0.03860844,0.002149961,0,-0.313248531,-0.446024925
176165,-7.082538369,-5.912638232,-5.164337827,-0.177601805,-2.841840372,0.366819602,1.39918235,1.049212796,-0.489281859,-0.26954035,-0.620555277,1.1718881,1.52925908,0.546661273,-2.68603768,1.847272804,0.373179106,-0.674461024,0.210235863,0.395255049,0.632785518,1.36604962,-2.302897001,0.592138016,-1.178572645,-0.230009184,0.914093441,-0.710571904,0,2.245526633,0.586234496
260509,-0.72790291,0.627179019,2.141074976,0.797763161,0.567828126,0.953447875,0.730663822,0.109304409,-1.080131908,0.27803628,0.088818966,0.110040248,-0.301724203,-0.718378483,-2.929682885,0.53290571,-0.416944166,-0.377715652,-0.226730736,0.12683731,-0.002705544,0.198093106,-0.407187795,0.900919163,0.390078573,2.41552374,-0.32666558,-0.203103707,0,-0.209418233,1.364008909
132491,1.163386621,-0.658473402,0.912704473,-1.068240904,-1.163158712,0.108336966,-1.095258727,0.412304226,1.843125133,-0.826381421,1.040657958,0.198844015,-1.833367922,0.499881782,2.034833022,0.141127862,-0.497005496,1.139483612,0.185634089,-0.216468902,0.305688854,0.939909701,-0.118124121,-0.320269657,0.361493792,-0.513143174,0.102890287,0.021082731,0,-0.313288512,-0.311822778
236687,-1.566963643,-0.404916803,-1.079826796,-0.730276631,1.769238102,1.010729045,0.072015215,1.065348801,0.069084762,-1.667296125,0.765363023,0.410231673,-0.894904313,-0.852881613,-0.259151825,-0.24714361,1.504817637,-0.251947536,-0.662915617,0.398039758,0.011484082,-0.395952869,0.168975751,-1.097662492,0.163776154,0.007433499,0.119690753,-0.174026568,0,0.168680779,1.139215573
108391,1.259570005,0.224292029,0.506193625,0.624941227,-0.51282225,-1.002120967,0.038370671,-0.185790288,0.09816355,-0.055474481,-0.274603658,0.182745179,-0.036732542,0.309402806,1.07035102,0.318922542,-0.402423689,-0.499598278,-0.117107995,-0.115455579,-0.261283406,-0.773066589,0.140694165,0.370671874,0.205314947,0.095675959,-0.031389035,0.018309783,0,-0.345313182,-0.504102679
244218,0.027790018,0.867911885,0.24221551,-0.615637222,0.557133822,-1.041580938,1.041728295,-0.233171251,-0.131002156,-0.429544845,-0.948441955,0.435360735,0.685770996,-0.023820663,-0.462229597,-0.08075229,-0.498909211,-0.777691864,-0.033181667,0.02265484,-0.258352773,-0.547583946,0.057023091,-0.100025322,-0.444978531,0.145178753,0.249003434,0.09817614,0,-0.328321316,1.209570096
172621,-0.134684276,0.437219965,0.501621678,-1.722865043,0.149850358,-0.857846875,0.555881437,-0.318898879,-1.574631349,0.2759099,-0.330633545,-0.615567052,0.728864944,-0.178217759,0.195536567,0.471847951,0.375801287,-1.335975876,0.645073355,0.126962466,0.559670495,1.556714769,-0.30093345,1.172284278,-0.000850465,0.043505986,-0.005116587,0.148439615,0,-0.340435517,0.555005595
27370,1.102312824,-0.12148852,-0.121161574,-0.045915263,-0.171491167,-0.759222356,0.35801263,-0.194838377,-0.375573806,-0.021242606,1.319977151,1.06268313,0.410153203,0.543554132,0.143423208,0.40444953,-0.593994478,-0.43540081,0.662896553,0.161771603,-0.353496385,-1.297819163,0.069032465,0.033801742,0.094228865,0.614049815,-0.120229626,0.007219564,0,0.046499265,-1.269558207
261320,2.018357225,0.098182428,-1.607991538,0.347710689,0.364648822,-0.668088294,0.073845561,-0.09059858,0.250568294,-0.204037339,1.265609988,0.794826169,-0.245451859,-0.598254984,-0.487810699,0.467252088,0.301834923,0.150205762,0.273025808,-0.162826526,-0.302685132,-0.813555511,0.352637863,0.664543425,-0.319807629,0.143197309,-0.067568058,-0.039104961,0,-0.345313182,1.371863514
13941,-3.397185011,-3.47138721,1.944632295,0.138777464,0.40956713,-1.326448901,-0.082503242,0.202900245,2.036568244,-1.505449862,-0.098366623,-2.676932104,0.965262816,1.117151921,-0.926570819,0.401477595,0.421241873,0.321257037,-0.751010488,1.718496368,0.254831369,-0.478871079,1.5222413,0.306210512,0.17167104,0.798439584,-0.035714771,0.232299023,0,1.645813704,-1.475778454
64817,-0.42811557,0.67051212,-0.67480013,-0.827054044,1.95567646,3.6259517,-0.527171831,1.447169977,0.065086348,-0.489706879,-0.905004015,0.178928993,-0.184295145,0.132761707,-0.528374486,0.022791783,-0.285367455,0.086104191,0.596221019,0.040723197,-0.041563257,-0.056717093,-0.02133116,1.045273557,-0.241320525,0.298614412,0.213357126,0.077858539,0,-0.32992055,-0.915890378
145548,-1.079610768,3.372787295,-1.561749907,4.409040224,1.005821946,0.219497882,0.395516239,-0.680764896,-0.424172926,2.840136944,-0.664183765,-1.294651223,-0.149512712,-2.988117733,0.825115569,0.640131606,2.123231907,0.895786023,0.759292374,0.943789056,0.076589883,-1.420726881,0.261853711,-1.059890528,-0.349907671,0.074936265,0.519271258,-0.060024187,0,-0.349591135,-0.1637224
45503,1.403534805,-0.605172052,0.758386633,-0.642917657,-1.421103246,-0.954418465,-0.85864373,-0.04920557,-0.391248987,0.649288962,-0.474875028,-1.349311178,-1.246758792,0.016160594,1.102677005,1.424368128,0.234655502,-1.155182421,0.488725376,-0.032293167,0.022071523,-0.091616683,0.101933114,0.336331888,0.204065949,-0.360710011,0.01425467,0.021067571,0,-0.341195154,-1.104190332
3519,-0.30252069,0.447473606,-0.495757488,-3.214799282,2.705041053,2.762439585,0.593846555,0.556451026,0.697719596,-1.090180906,-0.111087964,0.062652347,-0.238457031,0.215738139,1.069355893,-0.255230525,-1.072084985,0.485110432,0.271314885,0.156089011,0.007342803,0.250885695,-0.331599689,1.00995228,0.23373018,-0.824470557,0.241305213,-0.020358638,0,-0.349231307,-1.933240789
203235,2.222588124,-1.499637519,-2.048546583,-1.92833095,-0.42100442,-0.39794267,-0.595323994,-0.225338877,-1.791467576,1.826459486,-0.416475893,-1.0547899,-0.267344471,0.315472776,-0.411839142,-0.007002463,-0.234678159,0.633643022,0.687972642,-0.266263574,-0.305799478,-0.73410352,0.047215667,-1.449959547,-0.086491678,-0.254233292,-0.050272338,-0.067647835,0,0.059213179,0.840466809
14498,-0.356538773,0.988538923,1.149873699,-0.121561547,0.132213556,-0.495302699,0.518863794,0.166381856,-0.441467836,-0.305275734,0.974207862,-0.170849275,-1.168444679,-0.002324128,0.355705772,0.7352759,-0.291579067,0.619655323,0.332710232,0.052209311,-0.249281183,-0.740916876,-0.055819843,-0.087994989,-0.189314475,0.079343026,0.233559293,0.081868338,0,-0.342514522,-1.455626021
144015,0.759941923,-0.992403138,0.448345469,0.456853686,-1.205901187,-0.681325968,-0.049409079,-0.117750694,0.725390027,-0.336180855,-0.642847428,-0.057526724,-0.6470916,0.060969619,0.58259942,0.198044528,-0.084459794,-0.303558866,0.043833455,0.394681785,0.073872642,-0.26249554,-0.210102803,0.455750572,0.146736583,0.989528171,-0.110423381,0.050961287,0,0.686273017,-0.189876341
205828,-1.32569033,1.369449633,-0.801471293,-0.269350294,0.006770483,-0.888573578,0.194742052,0.871416572,-0.286819091,-1.412147956,0.551713647,0.203627657,-1.330584045,-0.793480523,-1.464775088,0.477037978,1.37254476,0.922522055,-0.058051003,-0.278280242,0.168760152,0.479241608,-0.072601159,-0.081795907,-0.22210645,0.560114152,0.030049444,0.04661728,0,-0.27330765,0.865799491
